-20.231442914704186, -2.449603752324961, -0.34844211433460615, -0.37078946706003535, -0.3584511316993231, -0.5935643443189003, -0.5935643443189011, -5.163135658186069, 1.0473392986209973e-16, 7.686993402922226e-17, -0.029736415381924227, -1.2264044947655783, -1.2264044947655783, -1.3877787807814457e-16, -9.71445146547012e-17, -0.13176141888807802, -1.0435380537150234, -1.0435380537150238, 0.03033391859437322, -1.1102230246251565e-16, 0.3269772657785388, -0.32697726577853947, -2.1684043449710089e-16, 0.22801101096214405, -0.22801101096214382, -0.37116675585399106, -0.3711667558539913, -0.4071634927472594, -0.0003719423521997572, -1.595023065889483e-19, -5.678248463679845e-20, -0.0002518437409833894, -5.297649223328725e-05, -5.2976492233287193e-05, 1.9012093041740594e-18, 3.167918170886558e-18, -0.0015973574841263599, -0.0011450013261368806, -0.0011450013261368821, 2.258656541942385e-18, -4.398448767323722e-18, 0.0025748665139647903, -0.002574866513964798, -3.971998977862368e-18, 0.0017955313056514577, -0.0017955313056514618, -0.0019476055837271042, -0.0019476055837271045, -3.147262402324905e-19
-20.228715494626847, -2.4484663542217495, -0.3477394214349241, -0.3698164712100285, -0.35756568729298444, -0.5932027101132249, -0.5932027101132258, -5.162420700875289, 1.0646865333807654e-16, 7.513521055324546e-17, -0.02935064706210834, -1.2263486322332788, -1.2263486322332786, -1.8041124150158794e-16, -1.1796119636642288e-16, -0.13197243830672378, -1.0432398709567394, -1.0432398709567394, 0.02996701394165069, -8.326672684688674e-17, 0.32687241010581314, -0.3268724101058136, -1.9081958235744878e-16, 0.2279378919705638, -0.2279378919705639, -0.3710776618626854, -0.37107766186268565, -0.40712103699474445, -1.0377624913053768e-05, 2.6630960926538066e-18, 5.068781319457758e-18, 0.00042368275721841795, -0.00015863211228392773, -0.00015863211228393215, -1.458963627259291e-16, -1.0073603945594778e-16, -0.0014547214318426686, -0.001186498308193303, -0.0011864983081934096, 7.964058484394486e-19, 1.334191873845649e-17, 0.0025609296051902165, -0.0025609296051901046, 1.4615471305798593e-17, 0.0017858126830071384, -0.0017858126830070677, -0.0019724600741952954, -0.0019724600741953245, -3.9919834795675136e-17
-20.227065665504597, -2.447691524951341, -0.3471618650654049, -0.36897843890122406, -0.35681189494335985, -0.5927742079486356, -0.5927742079486347, -5.162437583743548, 1.687511633194922e-16, 1.1806961658367143e-16, -0.030084249190494714, -1.2261363045011353, -1.226136304501135, -2.7952407282832737e-16, -1.8388068845354155e-16, -0.1322806309407296, -1.0429186603945757, -1.0429186603945753, 0.02961344830749231, -6.245004513516506e-17, 0.32675888933126274, -0.32675888933126296, -1.700029006457271e-16, 0.22785873054474182, -0.2278587305447416, -0.37099540270826314, -0.37099540270826337, -0.4070412622136168, 9.257744433249802e-06, 1.2966703780915665e-17, 1.2210682219666743e-17, 0.0004731155628130323, -0.00015903768377306844, -0.00015903768377306573, -5.891808287164009e-17, -3.800766603934358e-17, -0.0014386800418478096, -0.0011580990581881367, -0.0011580990581881174, -2.2352344751514226e-18, 2.585068897127134e-16, 0.0025118961337308177, -0.00251189613373057, 1.841171792354128e-16, 0.001751620179219995, -0.0017516201792198312, -0.001940960132447547, -0.0019409601324478398, -8.965430301047362e-17
-20.224486606967037, -2.4466094229404547, -0.34649296988822176, -0.368049119321439, -0.3559694217477887, -0.592426831489842, -0.5924268314898411, -5.161778647084497, 1.415324085323338e-16, 9.810717046966614e-17, -0.02978258754832453, -1.2260817684742729, -1.2260817684742729, -2.144506891124473e-16, -1.9254984774599707e-16, -0.1324904561315551, -1.042633985694768, -1.042633985694768, 0.0292599526283569, -5.724587470723463e-17, 0.32665884752459595, -0.32665884752459684, -1.5998191103387207e-16, 0.22778896840570684, -0.22778896840570706, -0.3709106684118326, -0.37091066841183284, -0.40700123748450356, -0.00036479965640572206, 2.921494798125247e-18, 4.967137631717971e-18, -0.0002472996854853557, -4.660680704857951e-05, -4.660680704856481e-05, -1.7078284510536765e-16, -1.1231551513322797e-16, -0.0015789004531859612, -0.0010548948928880528, -0.0010548948928881651, -4.006177815407594e-17, 2.9185533140053293e-16, 0.0024280902965669675, -0.002428090296566608, 2.1916568938176424e-16, 0.0016931798665249585, -0.0016931798665247304, -0.0018463022011178235, -0.0018463022011181627, -1.7562981457371965e-16
-20.221879395096362, -2.4455233853739493, -0.3458381487841091, -0.3671425645140056, -0.35514934652123475, -0.5921063910387687, -0.5921063910387687, -5.1610538669336625, 1.3341870373978595e-16, 9.638557313396134e-17, -0.02932625057846473, -1.2260464619436335, -1.2260464619436335, -2.0735131775618048e-16, -1.5959455978986625e-16, -0.13267490592651543, -1.0423659844107913, -1.0423659844107922, 0.028918253557424764, -2.42861286636753e-17, 0.32656540380518106, -0.3265654038051813, -1.4224732503009818e-16, 0.2277238073099317, -0.22772380730993125, -0.3708277328446685, -0.3708277328446685, -0.40696972409008203, -2.781684396247334e-05, 2.7172482705135254e-17, 1.1252307859761375e-17, 0.0003718203418879354, -0.0001407522456247157, -0.00014075224562472155, -2.36422655489943e-16, -1.5317510196092554e-16, -0.0014418228600468711, -0.0010325322365531938, -0.0010325322365533829, 6.988592330176298e-17, 3.151444185387068e-16, 0.0023188474160858374, -0.002318847416085448, 2.404009293842241e-16, 0.0016170015439751647, -0.0016170015439749233, -0.0018012089962477964, -0.0018012089962481726, -1.9799881806334394e-16
-20.220504111102546, -2.4448565871479877, -0.34534209577059016, -0.3664143348587112, -0.35450340555579185, -0.5917321626093601, -0.5917321626093592, -5.1611225476689295, 8.651933336434325e-17, 6.21247844834194e-17, -0.030048871397571664, -1.2258477488851067, -1.2258477488851067, -1.5265566588595902e-16, -1.3530843112619095e-16, -0.13295134390709742, -1.0420864536396683, -1.042086453639668, 0.028603100911041804, -6.938893903907228e-17, 0.32646746008565586, -0.32646746008565586, -1.3877787807814457e-16, 0.22765550822970915, -0.22765550822970904, -0.37075435652201216, -0.3707543565220124, -0.4069025275196583, 4.592385347709597e-05, 2.9876930179564096e-17, 2.034148098422984e-17, 0.0005164110436831371, -0.00015280855251350692, -0.00015280855251350163, -2.549103182745634e-16, -1.5573330450453216e-16, -0.001399125564219968, -0.0009542149125578469, -0.0009542149125580348, -1.491504088917267e-17, 3.5248173063817003e-16, 0.0021782158677784, -0.002178215867778047, 2.702052311903261e-16, 0.0015189349660850635, -0.0015189349660848575, -0.0017106915597949167, -0.0017106915597953165, -1.6700828930738837e-16
-20.218375622852747, -2.443946418807564, -0.3447897634515398, -0.3656394428963896, -0.3538125600443953, -0.59144922172307, -0.5914492217230718, -5.160594441755402, 1.3509159069169385e-16, 9.334980705100193e-17, -0.029835043794300374, -1.2257978258026512, -1.2257978258026512, -1.942890293094024e-16, -1.5265566588595902e-16, -0.13312885588535367, -1.041853887594991, -1.0418538875949914, 0.028301002215757223, -7.632783294297951e-17, 0.32638652830641735, -0.32638652830641757, -1.457167719820518e-16, 0.2275990720834249, -0.22759907208342478, -0.3706815091239106, -0.37068150912391085, -0.4068755464383387, -0.0003435272707440575, 4.457277132995601e-18, 3.946265577398155e-18, -0.00023558941572871637, -3.0137392640563952e-05, -3.0137392640539442e-05, -2.3138932932999087e-16, -1.25785921114533e-16, -0.0015371213703802985, -0.0007948091891244848, -0.000794809189124625, -3.6466031068680324e-16, 3.665441131558952e-16, 0.0020065618899373907, -0.002006561889937032, 2.789927158518705e-16, 0.0013992355217519235, -0.0013992355217517232, -0.0015542630731801208, -0.0015542630731805124, -1.5223083067674157e-16
-20.216156196667786, -2.443016608362984, -0.3442589412090049, -0.36490238622461835, -0.3531591606344797, -0.5912185386030622, -0.5912185386030622, -5.15991745533969, 1.688238307831491e-16, 1.1088697048362404e-16, -0.029317241829973847, -1.225794627540809, -1.225794627540809, -2.7076594005109866e-16, -1.5951713480698023e-16, -0.13325897605993642, -1.041654098960675, -1.0416540989606746, 0.028021063089874676, -1.6859545014003144e-18, 0.3263177237024186, -0.3263177237024193, -6.594528577677788e-17, 0.22755109257855222, -0.227551092578552, -0.37061213446962116, -0.37061213446962116, -0.40686590073453144, -3.64186326553788e-05, 3.889179729305286e-17, 1.0592219171614791e-17, 0.000317512194066809, -0.00011106247960883999, -0.00011106247960884965, -2.748727635542454e-16, -1.4427694449982457e-16, -0.0014029885244982061, -0.000719414768386439, -0.0007194147683866057, -5.147733277412319e-16, 4.466041559715847e-16, 0.0018147934872568081, -0.0018147934872563634, 3.31119364130358e-16, 0.0012655096883620145, -0.001265509688361761, -0.0014506459763431625, -0.0014506459763436216, -1.5724333302976063e-16
-20.215290076958603, -2.4425514045553705, -0.34391322675147507, -0.3643783056345571, -0.35271405039324044, -0.5909445148252983, -0.5909445148252983, -5.160081149118906, 9.244856399512336e-17, 5.328853677766254e-17, -0.03002041615699352, -1.2256229071763642, -1.2256229071763642, -2.7280473220499595e-16, -1.854077845256248e-16, -0.1334762652985848, -1.0414519603801073, -1.0414519603801073, 0.027778951918556963, 3.197983448913083e-17, 0.3262476315851395, -0.32624763158513925, -3.4370291030909687e-17, 0.22750221525222414, -0.22750221525222403, -0.3705544448868572, -0.37055444488685696, -0.40682153248052244, 9.019653056793643e-05, 4.091099565175457e-17, 2.0093029838414188e-17, 0.0005538120846497314, -0.00013569485733889975, -0.00013569485733889089, -3.748250516408302e-16, -1.9579104017069385e-16, -0.0013285874621541541, -0.0006059333823301933, -0.000605933382330474, -6.096018200275718e-16, 4.806031085130214e-16, 0.0015987551852861721, -0.0015987551852856836, 3.5757771661843295e-16, 0.0011148597294983764, -0.0011148597294981073, -0.0013159393728731643, -0.0013159393728736613, -2.1499148404407154e-16
-20.21384025422195, -2.4419038131235036, -0.3435411323085722, -0.3638454944940319, -0.35226146820184123, -0.5907662754150698, -0.5907662754150724, -5.159732073304895, 8.565197162635485e-17, 5.778797579347739e-17, -0.029898713122834507, -1.225586642223588, -1.225586642223588, -2.7755575615628914e-16, -2.0122792321330962e-16, -0.13359741696432392, -1.0413031174060956, -1.0413031174060947, 0.02756079779165438, -3.9898639947466563e-17, 0.3261966169866879, -0.32619661698668834, -3.2959746043559335e-17, 0.22746664124942906, -0.22746664124942872, -0.370499681480033, -0.37049968148003276, -0.4068156277578314, -0.0003097834537376533, 3.093245138348093e-17, 1.2535412857103625e-17, -0.00022006901753011441, -5.47641655702266e-06, -5.476416556996747e-06, -4.3462599545360385e-16, -2.171474851020972e-16, -0.0014556017485675937, -0.0004086288388258991, -0.0004086288388262282, -6.613947639245504e-16, 5.014246933573988e-16, 0.0013586297629211179, -0.001358629762920588, 3.669564118988267e-16, 0.0009474131023428185, -0.0009474131023425316, -0.0011160140033581567, -0.0011160140033586584, -2.333621711410829e-16
