-2.3465718487513874, -0.22659875063765056, 0.16394496430876426, 0.16394496430876426, 0.0017467918419917794, -0.14609677257918063, -0.6399386336469262, -8.879833168638044e-18, 1.5458525876476081e-18, 0.014199003505446232, -0.17484256569557394, 1.8700663570426487e-17, -1.761156653614247e-18, -0.10308367156404197, -0.26589280939863136, 1.512432556970286e-33, 3.711774905897025e-17, 5.156005902580904e-17, -3.6969728993075335e-18, -5.112019350387983e-18, -0.23389244390946518, 0.0005107227899423062, -1.7094874993446776e-19, 1.42543448839944e-19, -0.0011075215218637451, 0.00015927525173904973, 1.9333324132608283e-18, -9.945697065545388e-19, -0.0017083603106215583, -0.0036439468761696224, 3.827025758336645e-34, -1.6114297394509168e-18, -1.7603084715316827e-18, 1.0844506758652357e-18, 1.4358739528546428e-18, -0.001880541517584011
-2.346546340757931, -0.226728610876344, 0.16394927602447207, 0.16394927602447207, 0.001631364534040447, -0.1463145725619066, -0.6400275334485439, -8.618292179625455e-18, 9.20806822578606e-19, 0.014434396984586682, -0.1748865792785767, 1.807476797783654e-17, -2.994940237811105e-19, -0.10319648418671773, -0.26600076507470494, 7.0711082713944565e-34, 3.5931312900268464e-17, 4.994933739057688e-17, -8.389035356422803e-19, -1.1901363023407502e-18, -0.23400408487915836, 0.00050586464161488, -9.115847389721316e-19, 7.748104998205238e-19, -0.0010817900506660996, 0.00015136760696405954, 7.519406637242444e-18, -4.742068929799953e-18, -0.001703632301331726, -0.00364187638699938, 2.1102540097220505e-33, -8.01707355951395e-18, -1.053122907317399e-17, 5.44817360098098e-18, 7.425554511681122e-18, -0.0018780946658758751
-2.346519939547265, -0.22685693780957172, 0.1639537949002401, 0.1639537949002401, 0.0015169597253119615, -0.1465287205377377, -0.6401141434212676, -8.96606045035653e-18, 3.473803225566178e-18, 0.014658386074105204, -0.1749267254160014, 1.9247951320630042e-17, -7.091799699542878e-18, -0.10331002146077597, -0.26610658439720913, 8.122677388700703e-33, 3.8322263115214364e-17, 5.347176245663227e-17, -1.4158943315204882e-17, -1.9732888357237954e-17, -0.23411454007873023, 0.00048246879221779137, -3.083891810921619e-18, 1.3843959856053708e-18, -0.0009991766892451998, 0.00013280099306027095, 2.524677219261166e-17, -8.044185377169857e-18, -0.0016859029546931366, -0.003632365381631352, -5.82724214261536e-34, -2.8204521175451055e-17, -3.80897235873111e-17, 9.05761317952597e-18, 1.2182927003355738e-17, -0.0018704257882092383
-2.3464907214911106, -0.22698159330646073, 0.1639588742629714, 0.1639588742629714, 0.00140476407810608, -0.14673556109762909, -0.6401951439540601, -8.741606297309218e-18, 4.611126758406825e-18, 0.01485950933387753, -0.17495994079465393, 1.857411763054446e-17, -1.018895827169893e-17, -0.10342501314497962, -0.2662080961501075, 9.485495825031436e-33, 3.70213428747482e-17, 5.161488144831092e-17, -2.0204726911079176e-17, -2.807133771760041e-17, -0.23422256704533717, 0.00044107942913589537, -3.1313408451036565e-18, 1.0979485940480084e-18, -0.0008639536731590083, 0.0001049711464683949, 2.4697831078481935e-17, -5.0990501284945575e-18, -0.0016561206796023597, -0.0036151043688678035, -3.903936028280351e-33, -2.7626776217744445e-17, -3.7290844711742706e-17, 5.620666940006847e-18, 7.40871809606529e-18, -0.001857227707179159
-2.3464567224528503, -0.22710049916030428, 0.16396486444309488, 0.16396486444309488, 0.0012959095036686463, -0.1469318025590154, -0.6402672891680768, -5.944745352440488e-18, 3.3503392174079516e-18, 0.015027516462091245, -0.17498364687802134, 1.2179193625253911e-17, -7.664392771204955e-18, -0.10354207882283711, -0.2663033627469093, 3.2719686813062207e-32, 2.468538287576562e-17, 3.506895420138893e-17, -1.5372520223796277e-17, -2.1757996916904182e-17, -0.2343270258772937, 0.00038275163292285705, -8.614699856398986e-18, 4.6965551600835155e-18, -0.0006830724245140221, 7.000096857060262e-05, 7.083222779607883e-17, -3.6127268051132895e-17, -0.0016158312340205359, -0.0035896433313794274, -2.485098022392572e-33, -8.041353962326184e-17, -1.0947479282163947e-16, 4.1046167316596886e-17, 5.582875180493487e-17, -0.0018380101958356348
-2.3464159597267678, -0.227211684642588, 0.16397210578126264, 0.16397210578126264, 0.0011914454118655549, -0.14711467175273474, -0.6403274795641136, -7.19489924008274e-18, 3.0107451919389603e-18, 0.01515390303337049, -0.1749959325640656, 1.5590410449184066e-17, -7.173016285879139e-18, -0.10366167689688291, -0.26639077818962914, 1.1226308196629542e-31, 3.175726773122732e-17, 4.5558073550816303e-17, -1.461396709208656e-17, -2.114839644613864e-17, -0.23442692280133215, 0.0003090539205411404, -1.5715209687317128e-17, 9.033551838461922e-18, -0.00046578805284104005, 3.0590745692318796e-05, 1.302585024134344e-16, -7.349264001142207e-17, -0.001567094258624942, -0.003555433762993694, 5.4796889100218866e-33, -1.4805729063654858e-16, -2.0161318231338386e-16, 8.362846021817321e-17, 1.1390450101847807e-16, -0.0018121328898648794
-2.346366472193049, -0.22731333732719272, 0.1639809196448907, 0.1639809196448907, 0.0010923134659350797, -0.1472820387451066, -0.6403728441021055, -5.371395336952887e-18, 3.905728221326497e-18, 0.015232349485513445, -0.17499569117353742, 9.963950262214872e-18, -8.85023934553899e-18, -0.10378406165299106, -0.26646914645884967, 4.887272065497402e-32, 2.0571379683516356e-17, 2.947618883083212e-17, -1.7805126602696034e-17, -2.5169314184918133e-17, -0.23452144526651175, 0.00022206281744016068, -1.1162869469937198e-17, 5.765636692948368e-18, -0.00022316139294852738, -1.0172909491482543e-05, 8.928175640273201e-17, -4.4945660255639393e-17, -0.0015123725317916928, -0.0035118817367209504, -8.445155007580998e-33, -1.0159845654108765e-16, -1.3825816608404764e-16, 5.1065006470068196e-17, 6.940228376616848e-17, -0.0017788485609295732
-2.3463063809060225, -0.22740385676798414, 0.16399159726978452, 0.16399159726978452, 0.000999325583483479, -0.14743250448360623, -0.6404008316120468, -2.6401112675899795e-18, 3.0891450057449192e-18, 0.015259040652089825, -0.1749827023881017, 2.2808290427343647e-18, -6.421151619533499e-18, -0.10390925056231101, -0.2665377358790061, 2.4616289319905194e-33, 5.095788653203552e-18, 7.172440523665463e-18, -1.2837979854153559e-17, -1.7834001152076615e-17, -0.23460998663208832, 0.00012434565428084577, -3.2292741839255233e-18, 1.5704765421245294e-18, 3.253354043146956e-05, -4.9036296363323906e-05, 1.8237538789870556e-17, -8.523377884389007e-18, -0.0014544001370252304, -0.0034584080787135674, -2.4485234163524053e-33, -2.0979531033584364e-17, -2.8461627058504745e-17, 9.654687702207453e-18, 1.2987938577048073e-17, -0.001737354167151415
-2.3462339700380257, -0.22748190986594063, 0.16400438653678662, 0.16400438653678684, 0.0009131458688442784, -0.14756544657770654, -0.6404093097883296, -2.8496377760974742e-18, 3.0696344550173565e-18, 0.015232848918628798, -0.1749576534571557, 3.612624725623408e-18, -6.85767636429216e-18, -0.10403700347163602, -0.2665963064565902, 1.4578812325237613e-32, 7.775397776251043e-18, 1.110320795935329e-17, -1.3801352518388601e-17, -1.9400002792351862e-17, -0.23469215914583186, 1.892765780788737e-05, -5.963140533939046e-18, 4.1458835517669885e-18, 0.00028846358857973056, -8.281100805829346e-05, 3.88645413104838e-17, -3.0659981876647695e-17, -0.0013960368935709729, -0.003394511169556517, -3.8197095133854906e-33, -4.452148852331069e-17, -6.046144658506202e-17, 3.485985380953826e-17, 4.7304607305396787e-17, -0.0016868466353614398
-2.3461477856289665, -0.22754648599209504, 0.16401947711242415, 0.16401947711242415, 0.0008342770980680481, -0.14768102092685398, -0.6403966683114618, -2.145215809427352e-18, 2.7067473161896998e-18, 0.01515537181156629, -0.17492209807039427, 2.539964814116265e-18, -6.085732978107052e-18, -0.10416681473165951, -0.2666451088153888, 1.9363630807032424e-32, 5.650443992226507e-18, 8.22223824583745e-18, -1.2314615349977035e-17, -1.736972161215303e-17, -0.23476779461284625, -9.076025092075174e-05, -7.316212421391261e-18, 4.876392095792733e-18, 0.0005319155835288877, -0.00010860349214427648, 4.5985812112315114e-17, -3.5820989287345415e-17, -0.0013401171358202026, -0.0033198276545040946, -4.6659408299851426e-33, -5.279950030159015e-17, -7.16830273144941e-17, 4.0794974597370155e-17, 5.536929882581057e-17, -0.0016265800542592276
